edge_id,source,target,source_label,target_label,relation_type,weight,evidence_type,evidence_id,date,description,confidence,source_file,quote_or_note
E01305,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01306,Media_Kronos_Star,Media_The_Abila_Post,Kronos Star,The Abila Post,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01307,Media_Kronos_Star,Media_The_Explainer,Kronos Star,The Explainer,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01308,Media_Kronos_Star,Media_The_Guide,Kronos Star,The Guide,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01309,Media_Kronos_Star,Media_The_Truth,Kronos Star,The Truth,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01310,Media_Modern_Rubicon,Media_Athena_Speaks,Modern Rubicon,Athena Speaks,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01311,Media_Modern_Rubicon,Media_Central_Bulletin,Modern Rubicon,Central Bulletin,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01312,Media_Modern_Rubicon,Media_Centrum_Sentinel,Modern Rubicon,Centrum Sentinel,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01313,Media_Modern_Rubicon,Media_Everyday_News,Modern Rubicon,Everyday News,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01314,Media_Modern_Rubicon,Media_Homeland_Illumination,Modern Rubicon,Homeland Illumination,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01315,Media_Modern_Rubicon,Media_International_News,Modern Rubicon,International News,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01316,Media_Modern_Rubicon,Media_International_Times,Modern Rubicon,International Times,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01317,Media_Modern_Rubicon,Media_Kronos_Star,Modern Rubicon,Kronos Star,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01318,Media_Modern_Rubicon,Media_News_Desk,Modern Rubicon,News Desk,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01319,Media_Modern_Rubicon,Media_News_Online_Today,Modern Rubicon,News Online Today,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01320,Media_Modern_Rubicon,Media_Tethys_News,Modern Rubicon,Tethys News,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01321,Media_Modern_Rubicon,Media_The_Abila_Post,Modern Rubicon,The Abila Post,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01322,Media_Modern_Rubicon,Media_The_Continent,Modern Rubicon,The Continent,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01323,Media_Modern_Rubicon,Media_The_Explainer,Modern Rubicon,The Explainer,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01324,Media_Modern_Rubicon,Media_The_General_Post,Modern Rubicon,The General Post,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01325,Media_Modern_Rubicon,Media_The_Guide,Modern Rubicon,The Guide,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01326,Media_Modern_Rubicon,Media_The_Light_of_Truth,Modern Rubicon,The Light of Truth,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01327,Media_Modern_Rubicon,Media_The_Truth,Modern Rubicon,The Truth,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01328,Media_Modern_Rubicon,Media_The_Tulip,Modern Rubicon,The Tulip,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01329,Media_Modern_Rubicon,Media_The_World,Modern Rubicon,The World,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01330,Media_Modern_Rubicon,Media_Who_What_News,Modern Rubicon,Who What News,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01331,Media_Modern_Rubicon,Media_World_Journal,Modern Rubicon,World Journal,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01332,Media_Modern_Rubicon,Media_World_Source,Modern Rubicon,World Source,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01333,Media_Modern_Rubicon,Media_Worldwise,Modern Rubicon,Worldwise,same_story_or_derivative_relation,79,source_relation,EVT-A187,2014-01-20,GAStech 高管失踪/绑架,medium,source_relations.csv,likely_primary_article_id=106
E01334,Media_Modern_Rubicon,Media_Homeland_Illumination,Modern Rubicon,Homeland Illumination,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01335,Media_Modern_Rubicon,Media_International_News,Modern Rubicon,International News,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01336,Media_Modern_Rubicon,Media_International_Times,Modern Rubicon,International Times,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01337,Media_Modern_Rubicon,Media_Kronos_Star,Modern Rubicon,Kronos Star,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01338,Media_Modern_Rubicon,Media_News_Online_Today,Modern Rubicon,News Online Today,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01339,Media_Modern_Rubicon,Media_Tethys_News,Modern Rubicon,Tethys News,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01340,Media_Modern_Rubicon,Media_The_Abila_Post,Modern Rubicon,The Abila Post,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01341,Media_Modern_Rubicon,Media_The_Continent,Modern Rubicon,The Continent,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01342,Media_Modern_Rubicon,Media_The_General_Post,Modern Rubicon,The General Post,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01343,Media_Modern_Rubicon,Media_The_Guide,Modern Rubicon,The Guide,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01344,Media_Modern_Rubicon,Media_The_Truth,Modern Rubicon,The Truth,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01345,Media_Modern_Rubicon,Media_The_World,Modern Rubicon,The World,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01346,Media_Modern_Rubicon,Media_Who_What_News,Modern Rubicon,Who What News,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01347,Media_Modern_Rubicon,Media_Worldwise,Modern Rubicon,Worldwise,same_story_or_derivative_relation,27,source_relation,EVT-A188,2014-01-20,POK 声称绑架责任,medium,source_relations.csv,likely_primary_article_id=106
E01348,Media_Modern_Rubicon,Media_The_Abila_Post,Modern Rubicon,The Abila Post,same_story_or_derivative_relation,8,source_relation,EVT-0174,2014-01-21,ON SCENE BLOG,medium,source_relations.csv,likely_primary_article_id=727
E01349,Media_Homeland_Illumination,Media_Centrum_Sentinel,Homeland Illumination,Centrum Sentinel,same_story_or_derivative_relation,11,source_relation,EVT-0175,2014-01-21,VOICES - a blog about what is important to the people,medium,source_relations.csv,likely_primary_article_id=407
E01350,Media_Kronos_Star,Media_Everyday_News,Kronos Star,Everyday News,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01351,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01352,Media_Kronos_Star,Media_International_Times,Kronos Star,International Times,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01353,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01354,Media_Kronos_Star,Media_The_Continent,Kronos Star,The Continent,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01355,Media_Kronos_Star,Media_The_Guide,Kronos Star,The Guide,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01356,Media_Kronos_Star,Media_The_Light_of_Truth,Kronos Star,The Light of Truth,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01357,Media_Kronos_Star,Media_The_Truth,Kronos Star,The Truth,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01358,Media_Kronos_Star,Media_World_Journal,Kronos Star,World Journal,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01359,Media_Kronos_Star,Media_World_Source,Kronos Star,World Source,same_story_or_derivative_relation,12,source_relation,EVT-0176,2014-01-21,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,medium,source_relations.csv,likely_primary_article_id=481
E01360,Media_The_General_Post,Media_News_Online_Today,The General Post,News Online Today,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01361,Media_The_General_Post,Media_The_Guide,The General Post,The Guide,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01362,Media_The_General_Post,Media_The_Truth,The General Post,The Truth,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01363,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01364,Media_The_General_Post,Media_The_World,The General Post,The World,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01365,Media_The_General_Post,Media_Who_What_News,The General Post,Who What News,same_story_or_derivative_relation,7,source_relation,EVT-0177,2014-01-21,DEMANDS OF THE RESCUE DONE IN THE KIDNAPPING OF GASTECH,medium,source_relations.csv,likely_primary_article_id=536
E01366,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,3,source_relation,EVT-0179,2014-01-21,Police Hold News Conference on GAStech Kidnapping,medium,source_relations.csv,likely_primary_article_id=693
E01367,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0179,2014-01-21,Police Hold News Conference on GAStech Kidnapping,medium,source_relations.csv,likely_primary_article_id=693
E01368,Media_Everyday_News,Media_The_Continent,Everyday News,The Continent,same_story_or_derivative_relation,3,source_relation,EVT-0180,2014-03-26,Penetration of an expert: prospering like foreign CEO in Kronos,medium,source_relations.csv,likely_primary_article_id=656
E01369,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,3,source_relation,EVT-0180,2014-03-26,Penetration of an expert: prospering like foreign CEO in Kronos,medium,source_relations.csv,likely_primary_article_id=656
