email_id,from_email,from_name,from_domain,from_org,to_emails,to_names,to_count,to_domains,to_orgs,date_raw,date,subject,thread_subject,topics
985,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos,Dylan Scozzese; Adan Morlun,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:18,2014-01-16 15:18,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
986,Felix.Balas@gastech.com.kronos,Felix Balas,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Vira.Frente@gastech.com.kronos,Gustav Cazar; Brand Tempestad; Lars Azada; Marin Onda; Birgitta Frente; Adra Nubarron; Kare Orilla; Axel Calzas; Elsa Orilla; Lidelse Dedos; Vira Frente,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:28,2014-01-16 15:28,Field work rotation schedule,Field work rotation schedule,
987,Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,gastech.com.kronos,GAStech-Kronos,Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos,Emile Arpa; Varro Awelon; Dante Coginian; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese,12,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:29,2014-01-16 15:29,Don't text and drive!,Don't text and drive!,
988,Birgitta.Frente@gastech.com.kronos,Birgitta Frente,gastech.com.kronos,GAStech-Kronos,Lars.Azada@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos,Lars Azada; Adra Nubarron,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:33,2014-01-16 15:33,Downhole prediction 2522-00 - check your parameters,Downhole prediction 2522-00 - check your parameters,
989,Brand.Tempestad@gastech.com.kronos,Brand Tempestad,gastech.com.kronos,GAStech-Kronos,Elsa.Orilla@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos,Elsa Orilla; Isande Borrasca; Birgitta Frente; Gustav Cazar; Felix Balas; Marin Onda; Lars Azada; Vira Frente; Axel Calzas; Kare Orilla; Adra Nubarron; Brand Tempestad,12,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:44,2014-01-16 15:44,RE: Downhole prediction 2522-00 - updated,Downhole prediction 2522-00 - updated,
990,Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,gastech.com.kronos,GAStech-Kronos,Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos,Emile Arpa; Varro Awelon; Dante Coginian; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese,12,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:48,2014-01-16 15:48,Mandatory safety training,Mandatory safety training,
991,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos,Dylan Scozzese; Adan Morlun,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 15:53,2014-01-16 15:53,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
992,Albina.Hafon@gastech.com.kronos,Albina Hafon,gastech.com.kronos,GAStech-Kronos,Albina.Hafon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos,Albina Hafon; Dylan Scozzese; Cecilia Morluniau; Benito Hawelon,4,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:07,2014-01-16 16:07,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
993,Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:08,2014-01-16 16:08,RE: You never get a second chance to make a first impression,You never get a second chance to make a first impression,
994,Nils.Calixto@gastech.com.kronos,Nils Calixto,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:12,2014-01-16 16:12,RE: Conference report,Conference report,
995,Isande.Borrasca@gastech.com.kronos,Isande Borrasca,gastech.com.kronos,GAStech-Kronos,Isande.Borrasca@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Felix.Balas@gastech.com.kronos,Isande Borrasca; Gustav Cazar; Lars Azada; Lidelse Dedos; Axel Calzas; Felix Balas,6,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:21,2014-01-16 16:21,Field work rotation schedule,Field work rotation schedule,
996,Kanon.Herrero@gastech.com.kronos,Kanon Herrero,gastech.com.kronos,GAStech-Kronos,Kanon.Herrero@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Varja.Lagos@gastech.com.kronos,Kanon Herrero; Hennie Osvaldo; Inga Ferro; Felix Resumir; Edvard Vann; Loreto Bodrogi; Minke Mies; Isia Vann; Varja Lagos,9,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:25,2014-01-16 16:25,Inspection request for site,Inspection request for site,
997,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:26,2014-01-16 16:26,RE: Conference report,Conference report,
998,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Sven.Flecha@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Sven Flecha; Nils Calixto,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:29,2014-01-16 16:29,The most creative spam I've seen lately.,The most creative spam I've seen lately.,
999,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:31,2014-01-16 16:31,RE: Conference report,Conference report,
1000,Adan.Morlun@gastech.com.kronos,Adan Morlun,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos,Dylan Scozzese; Adan Morlun,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:37,2014-01-16 16:37,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1001,Nils.Calixto@gastech.com.kronos,Nils Calixto,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:37,2014-01-16 16:37,RE: Conference report,Conference report,
1002,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:41,2014-01-16 16:41,RE: Conference report,Conference report,
1003,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:49,2014-01-16 16:49,RE: You never get a second chance to make a first impression,You never get a second chance to make a first impression,
1004,Dante.Coginian@gastech.com.kronos,Dante Coginian,gastech.com.kronos,GAStech-Kronos,Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Emile.Arpa@gastech.com.kronos,Irene Nant; Dylan Scozzese; Adan Morlun; Dante Coginian; Emile Arpa,5,gastech.com.kronos,GAStech-Kronos,1/16/2014 16:56,2014-01-16 16:56,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1005,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos,Dylan Scozzese; Adan Morlun,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:05,2014-01-16 17:05,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1006,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos,Dylan Scozzese; Adan Morlun,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:05,2014-01-16 17:05,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1007,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Albina.Hafon@gastech.com.kronos,Dylan Scozzese; Adan Morlun; Henk Mies; Albina Hafon,4,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:09,2014-01-16 17:09,RE: Union meeting,Union meeting,
1008,Nils.Calixto@gastech.com.kronos,Nils Calixto,gastech.com.kronos,GAStech-Kronos,Sven.Flecha@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Sven Flecha; Nils Calixto,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:19,2014-01-16 17:19,RE: The most creative spam I've seen lately.,The most creative spam I've seen lately.,
1009,Adra.Nubarron@gastech.com.kronos,Adra Nubarron,gastech.com.kronos,GAStech-Kronos,Lars.Azada@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos,Lars Azada; Adra Nubarron,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:21,2014-01-16 17:21,RE: Downhole prediction 2522-00 - check your parameters,Downhole prediction 2522-00 - check your parameters,
1010,Irene.Nant@gastech.com.kronos,Irene Nant,gastech.com.kronos,GAStech-Kronos,Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Emile.Arpa@gastech.com.kronos,Irene Nant; Dylan Scozzese; Adan Morlun; Dante Coginian; Emile Arpa,5,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:29,2014-01-16 17:29,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1011,Henk.Mies@gastech.com.kronos,Henk Mies,gastech.com.kronos,GAStech-Kronos,Albina.Hafon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos,Albina Hafon; Claudio Hawelon; Dylan Scozzese; Valeria Morlun; Cecilia Morluniau; Benito Hawelon; Irene Nant; Dante Coginian; Henk Mies; Emile Arpa; Varro Awelon,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:46,2014-01-16 17:46,RE: Don't text and drive!,Don't text and drive!,
1012,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Isak.Baza@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos,Isak Baza; Lucas Alcazar; Sven Flecha,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:47,2014-01-16 17:47,RE: Anyone have time to help troubleshoot some software?,Anyone have time to help troubleshoot some software?,
1013,Adan.Morlun@gastech.com.kronos,Adan Morlun,gastech.com.kronos,GAStech-Kronos,Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Emile.Arpa@gastech.com.kronos,Irene Nant; Dylan Scozzese; Adan Morlun; Dante Coginian; Emile Arpa,5,gastech.com.kronos,GAStech-Kronos,1/16/2014 17:51,2014-01-16 17:51,"RE: Guys night out - sorry, ladies","Guys night out - sorry, ladies",
1014,Nils.Calixto@gastech.com.kronos,Nils Calixto,gastech.com.kronos,GAStech-Kronos,Sven.Flecha@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Sven Flecha; Nils Calixto,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:01,2014-01-16 18:01,RE: The most creative spam I've seen lately.,The most creative spam I've seen lately.,
1015,Elsa.Orilla@gastech.com.kronos,Elsa Orilla,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Vira.Frente@gastech.com.kronos,Gustav Cazar; Brand Tempestad; Lars Azada; Marin Onda; Birgitta Frente; Adra Nubarron; Kare Orilla; Axel Calzas; Elsa Orilla; Lidelse Dedos; Vira Frente,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:03,2014-01-16 18:03,RE: Field work rotation schedule,Field work rotation schedule,
1016,Sven.Flecha@gastech.com.kronos,Sven Flecha,gastech.com.kronos,GAStech-Kronos,Sven.Flecha@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Sven Flecha; Nils Calixto,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:13,2014-01-16 18:13,RE: The most creative spam I've seen lately.,The most creative spam I've seen lately.,
1017,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Isak.Baza@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos,Isak Baza; Lucas Alcazar; Sven Flecha,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:13,2014-01-16 18:13,RE: Anyone have time to help troubleshoot some software?,Anyone have time to help troubleshoot some software?,
1018,Axel.Calzas@gastech.com.kronos,Axel Calzas,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Vira.Frente@gastech.com.kronos,Gustav Cazar; Brand Tempestad; Lars Azada; Marin Onda; Birgitta Frente; Adra Nubarron; Kare Orilla; Axel Calzas; Elsa Orilla; Lidelse Dedos; Vira Frente,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:15,2014-01-16 18:15,RE: Field work rotation schedule,Field work rotation schedule,
1019,Gustav.Cazar@gastech.com.kronos,Gustav Cazar,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Vira.Frente@gastech.com.kronos,Gustav Cazar; Brand Tempestad; Lars Azada; Marin Onda; Birgitta Frente; Adra Nubarron; Kare Orilla; Axel Calzas; Elsa Orilla; Lidelse Dedos; Vira Frente,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:22,2014-01-16 18:22,RE: Field work rotation schedule,Field work rotation schedule,
1020,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Nils.Calixto@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos,Nils Calixto; Lucas Alcazar,2,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:24,2014-01-16 18:24,RE: Conference report,Conference report,
1021,Albina.Hafon@gastech.com.kronos,Albina Hafon,gastech.com.kronos,GAStech-Kronos,Irene.Nant@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Emile.Arpa@gastech.com.kronos,Irene Nant; Albina Hafon; Adan Morlun; Valeria Morlun; Dante Coginian; Dylan Scozzese; Varro Awelon; Claudio Hawelon; Benito Hawelon; Cecilia Morluniau; Emile Arpa,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:30,2014-01-16 18:30,RE: Mandatory safety training,Mandatory safety training,
1022,Gustav.Cazar@gastech.com.kronos,Gustav Cazar,gastech.com.kronos,GAStech-Kronos,Isande.Borrasca@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Felix.Balas@gastech.com.kronos,Isande Borrasca; Gustav Cazar; Lars Azada; Lidelse Dedos; Axel Calzas; Felix Balas,6,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:36,2014-01-16 18:36,RE: Field work rotation schedule,Field work rotation schedule,
1023,Kare.Orilla@gastech.com.kronos,Kare Orilla,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Vira.Frente@gastech.com.kronos,Gustav Cazar; Brand Tempestad; Lars Azada; Marin Onda; Birgitta Frente; Adra Nubarron; Kare Orilla; Axel Calzas; Elsa Orilla; Lidelse Dedos; Vira Frente,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:38,2014-01-16 18:38,RE: Field work rotation schedule,Field work rotation schedule,
1024,Inga.Ferro@gastech.com.kronos,Inga Ferro,gastech.com.kronos,GAStech-Kronos,Kanon.Herrero@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Varja.Lagos@gastech.com.kronos,Kanon Herrero; Hennie Osvaldo; Inga Ferro; Felix Resumir; Edvard Vann; Loreto Bodrogi; Minke Mies; Isia Vann; Varja Lagos,9,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:39,2014-01-16 18:39,RE: Inspection request for site,Inspection request for site,
1025,Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,gastech.com.kronos,GAStech-Kronos,Ada.Campo-Corrente@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.tethys,Ada Campo-Corrente; Ingrid Barranco; Sten Sanjorge Jr ,3,gastech.com.kronos; gastech.com.tethys,GAStech-Kronos; GAStech-Tethys,1/16/2014 18:49,2014-01-16 18:49,RE: Maximizing quarterly profits,Maximizing quarterly profits,business
1026,Gustav.Cazar@gastech.com.kronos,Gustav Cazar,gastech.com.kronos,GAStech-Kronos,Isande.Borrasca@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Felix.Balas@gastech.com.kronos,Isande Borrasca; Gustav Cazar; Lars Azada; Lidelse Dedos; Axel Calzas; Felix Balas,6,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:52,2014-01-16 18:52,RE: Field work rotation schedule,Field work rotation schedule,
1027,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Isak.Baza@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos,Isak Baza; Lucas Alcazar; Sven Flecha,3,gastech.com.kronos,GAStech-Kronos,1/16/2014 18:54,2014-01-16 18:54,RE: Anyone have time to help troubleshoot some software?,Anyone have time to help troubleshoot some software?,
1028,Emile.Arpa@gastech.com.kronos,Emile Arpa,gastech.com.kronos,GAStech-Kronos,Varro.Awelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos,Varro Awelon; Albina Hafon; Henk Mies; Adan Morlun; Emile Arpa; Irene Nant; Benito Hawelon; Dante Coginian; Dylan Scozzese; Claudio Hawelon; Valeria Morlun,11,gastech.com.kronos,GAStech-Kronos,1/16/2014 19:02,2014-01-16 19:02,RE: Mandatory safety training,Mandatory safety training,
